1,-35.75319959419553
2,43.71907976971643
3,68.14022877421185
4,-31.287426957276264
5,56.776489946898224
6,120.26221045082694
7,-49.16942868622736
8,-35.73491025086564
9,-40.83839461833338
10,85.43556815299486
11,-39.974536384422365
12,-22.991369274616872
13,-10.551147675910123
14,3.0164505541701523
15,131.10439816092133
16,-33.471094647364666
17,99.25198656804379
18,-45.89168311341756
19,-38.26250124478646
20,-23.991082710227232
21,-42.009553374672905
22,3.477367853476636
23,81.15994124046725
24,-84.98267255679772
25,-28.510630472617514
26,63.18769872594194
27,-22.147981120738685
28,-3.4016471908418975
29,-4.811667546084646
30,-12.104781191577121
31,-39.02902486862533
32,-7.5968277683488195
33,-19.419507151810244
34,10.663630889512142
35,39.19466412422287
36,11.671640243373293
37,-15.6603151681762
38,15.710858321696952
39,-30.327649725944525
40,-51.67520341080268
41,21.885367072048965
42,0.5007600962771708
43,-14.253100268253482
44,19.34310539015797
45,-20.166633277389014
46,53.36806681044619
47,-20.093718887848333
48,-1.095506465352198
49,-21.715659821539216
50,77.75443849118606
51,-21.872393781767798
52,-5.579303949129148
53,-37.34847701047858
54,20.79583603138163
55,-25.941942135739836
56,-16.340068913477772
57,0.4814891297863815
58,-32.847992724652286
59,-51.558877300056395
60,22.340132792312314
61,24.329566767899955
62,30.90286822720928
63,-65.53917896340629
64,-14.841687663141037
65,-8.466008411489419
66,22.654122612282404
67,-8.353982006963191
68,-34.915255424677454
69,23.704137853484937
70,-7.207922013763159
71,75.62481978672703
72,-55.720195335476326
73,17.871741543264342
74,101.41506972404135
75,-84.48574667552731
76,17.198627497803795
77,-31.926753618028812
78,-31.576554644241902
79,16.839849653606723
80,4.575843125060577
81,1.332894832511533
82,33.403932328512475
83,37.329422277238514
84,-89.66799206021228
85,-28.089506318335104
86,-2.1558985107211397
87,-25.452119909902
88,-26.353817458076502
89,-46.225595850476964
90,97.71030578978666
91,93.84876895350358
92,21.28628335583764
93,-22.145332009961344
94,-27.691864954307043
95,-6.631111439420247
96,-23.80473960789882
97,-41.56542965610758
98,-30.417921426787114
99,-1.5158092765360642
100,-3.6010557993045627
101,-21.5775718917188
102,-16.981706633528415
103,-39.69921223474392
104,-0.8866361463691597
105,-7.1310700182524585
106,16.47648867326873
107,75.89879694902825
108,16.951811448133554
109,-52.19020101797326
110,-11.161210730383171
111,-38.297857877681594
112,57.03975299917477
113,-25.11708728388218
114,45.123786501405
115,-20.593241832793062
116,-9.00466490033655
117,88.68836775819065
118,-22.28510496948062
119,83.82589626675905
120,9.892938773346179
121,25.26871060843775
