velocity, actor, ttfc, ttg, collision_to_ego_times, collision_times, offlane_times, lateral_rmse, final_reward, initial_distance_to_end, end_distance_to_end, road_completion
3,ego,0,0,0,0,0,1.0254377494248363,0,51.86375670212213,8.285636058563846,0.8402422696421291
3,ego,32,0,0,1,0,1.2425801255063047,0,51.86375670212213,10.320682704533944,0.8010039503345185
3,ego,0,0,0,0,0,1.1479372761292326,0,51.86375670212213,13.70255700668887,0.7357970598738329
3,ego,0,0,0,0,0,1.048197787941289,0,51.86375670212213,7.988152400768652,0.8459781375528125
3,ego,40,0,0,1,0,1.2552935376252092,0,51.86375670212213,9.812270238138417,0.810806797230388
3,ego,0,0,0,0,0,1.0221424963080423,0,51.86375670212213,8.32609139015959,0.8394622387656907
3,ego,34,0,0,2,0,0.9036193175892162,0,51.86375670212213,38.44030664798871,0.25882139875116617
3,ego,48,0,0,1,1,1.1765202620638209,0,51.86375670212213,9.05618055080555,0.8253851798121867
3,ego,50,0,0,1,0,1.0409261899404274,0,51.86375670212213,10.342744700754832,0.8005785666441776
3,ego,43,0,0,1,1,1.3046416725626098,0,51.86375670212213,9.207425049714004,0.8224689911570316
3,ego,0,0,0,0,0,1.0555311118608457,0,51.86375670212213,8.044642485727614,0.8448889359879623
3,ego,32,0,0,1,0,0.9776696576058811,0,51.86375670212213,10.450056546842585,0.7985094560954741
3,ego,56,0,0,1,0,1.1181721684066541,0,51.86375670212213,8.635198463989624,0.8335022564295599
3,ego,45,0,0,1,0,1.0656593167770239,0,51.86375670212213,37.50077375724176,0.2769368024644593
3,ego,0,0,0,0,0,1.0642283343048082,0,51.86375670212213,8.249238729489694,0.8409440570055706
3,ego,0,0,0,0,0,1.0463759427829815,0,51.86375670212213,8.017442665174688,0.8454133835459969
3,ego,0,0,0,0,0,1.0597600494542931,0,51.86375670212213,8.031569311607168,0.8451410036157574
3,ego,0,0,0,0,0,1.0523777718304987,0,51.86375670212213,8.187428902034558,0.8421358300545254
3,ego,0,0,0,0,0,1.045471981148219,0,51.86375670212213,8.212140088846585,0.8416593665589488
3,ego,0,0,0,0,0,1.1613415098603541,0,51.86375670212213,15.630244328794817,0.6986287665475789
3,ego,0,0,0,0,0,1.046400230477948,0,51.86375670212213,8.09829946951508,0.8438543602611085
3,ego,0,0,0,0,0,1.0595596874188373,0,51.86375670212213,8.389879724037431,0.8382323175657244
3,ego,32,0,0,1,0,1.1468065285763627,0,51.86375670212213,40.86056409757035,0.2121557192192667
3,ego,0,0,0,0,0,1.031402299336898,0,51.86375670212213,8.198102268661192,0.8419300338047871
3,ego,0,0,0,0,0,1.046657445335719,0,51.86375670212213,8.281740119102786,0.8403173883706747
3,ego,0,0,0,0,0,1.0532890680606226,0,51.86375670212213,8.030688774746466,0.8451579815000584
3,ego,0,0,0,0,0,1.091328865138987,0,51.86375670212213,12.446914638336022,0.7600074612831367
3,ego,37,0,0,2,0,0.9390183811545008,0,51.86375670212213,37.265246675735675,0.28147806781974055
3,ego,0,0,0,0,0,1.0593777124946115,0,51.86375670212213,12.804086541462667,0.7531207271582246
3,ego,0,0,0,0,0,1.0324978936192675,0,51.86375670212213,8.111444190366832,0.8436009131202227
3,ego,33,0,0,1,0,1.1004272586799198,0,51.86375670212213,40.908885846379924,0.21122401369151036
3,ego,42,0,0,1,0,1.0512547303204385,0,51.86375670212213,14.581982043100396,0.718840612976581
3,ego,0,0,0,0,0,1.05606436625185,0,51.86375670212213,8.244820907274146,0.8410292383055085
3,ego,0,0,0,0,0,1.047148602482081,0,51.86375670212213,8.294280335880316,0.8400755968465945
3,ego,75,0,0,1,0,1.0517016145766311,0,51.86375670212213,14.024764279312773,0.7295844888394111
3,ego,49,0,0,1,0,1.2642300683760872,0,51.86375670212213,10.298366342223705,0.8014342385305397
3,ego,40,0,0,1,0,1.0607212767071323,0,51.86375670212213,15.070979133209448,0.7094121195313878
3,ego,0,0,0,0,0,1.0466481549889173,0,51.86375670212213,8.291992832079696,0.8401197028648638
3,ego,0,0,0,0,0,1.0627915210190837,0,51.86375670212213,7.882397674776448,0.8480172248213959
3,ego,0,0,0,0,0,1.0531601480027117,0,51.86375670212213,8.221932054046128,0.8414705648634645
3,ego,48,0,0,1,0,1.173341909121683,0,51.86375670212213,18.390286047634863,0.6454116088570503
3,ego,0,0,0,0,0,1.0343368496840246,0,51.86375670212213,8.537473543207422,0.8353865187159091
3,ego,49,0,0,1,0,1.1792284466812744,0,51.86375670212213,16.930641722407337,0.6735554306324559
3,ego,0,0,0,0,0,1.0567101320797132,0,51.86375670212213,8.36846903115313,0.8386451432892306
3,ego,0,0,0,0,0,1.0606319356030367,0,51.86375670212213,8.35542639346071,0.8388966221353797
3,ego,31,0,0,1,0,1.0382099707046633,0,51.86375670212213,40.40357807532194,0.22096699806420447
3,ego,0,0,0,0,0,1.0574458343633142,0,51.86375670212213,8.247707669229829,0.8409735778185087
3,ego,40,0,0,2,0,1.129465751224283,0,51.86375670212213,36.22797559144215,0.3014779897353676
3,ego,0,0,0,0,0,1.0165298339250453,0,51.86375670212213,8.001086415269832,0.8457287531016346
3,ego,0,0,0,0,0,1.0627710110147537,0,51.86375670212213,8.159977195710436,0.842665134294513
3,ego,0,0,0,0,0,1.0403128387271792,0,51.86375670212213,8.252620448531435,0.8408788531087307
3,ego,0,0,0,0,0,1.0446464757725367,0,51.86375670212213,8.343171519680574,0.8391329118791121
3,ego,0,0,0,0,0,1.0428111937019404,0,51.86375670212213,8.233216877265338,0.8412529789434159
3,ego,0,0,0,0,0,1.0617499752799482,0,51.86375670212213,8.027840371919122,0.8452129023736792
3,ego,0,0,0,0,0,1.0480289202724615,0,51.86375670212213,8.40788184293833,0.8378852135369071
3,ego,37,0,0,1,0,1.3643674155750602,0,51.86375670212213,39.44299562114724,0.23948826446015364
3,ego,0,0,0,0,0,1.068837801651697,0,51.86375670212213,8.295652239869497,0.8400491447714573
3,ego,0,0,0,0,0,1.0530071608037581,0,51.86375670212213,12.228576003327543,0.7642173112610798
3,ego,0,0,0,0,0,1.0752536814814506,0,51.86375670212213,8.295222553615655,0.8400574296756209
3,ego,0,0,0,0,0,1.0459522108721206,0,51.86375670212213,8.17229020956573,0.8424277235352806
3,ego,0,0,0,0,0,1.0560384905370859,0,51.86375670212213,8.234845800592929,0.8412215712045406
