velocity, actor, ttfc, ttg, collision_to_ego_times, collision_times, offlane_times, lateral_rmse, final_reward, initial_distance_to_end, end_distance_to_end, road_completion
3,ego,44,0,0,1,0,1.1085382219046662,0,51.86375670212213,33.82635509189558,0.34778432487688477
3,ego,52,0,0,1,0,1.1270686088286803,0,51.86375670212213,32.460699058351665,0.3741159313855979
3,ego,59,0,0,1,0,1.1885354901728693,0,51.86375670212213,27.45345118770624,0.47066211679604547
3,ego,43,0,0,1,0,1.2040489685449678,0,51.86375670212213,34.393626993679874,0.3368465922895135
3,ego,51,0,0,1,0,1.368828401611721,0,51.86375670212213,37.139354250575884,0.2839054358540858
3,ego,66,0,0,2,0,1.2584779842108063,0,51.86375670212213,34.29739054637065,0.3387021548910033
3,ego,67,0,0,2,0,1.2228743701040816,0,51.86375670212213,34.193553390738096,0.3407042689343215
3,ego,41,0,0,1,0,1.0303058616375753,0,51.86375670212213,10.793370039974786,0.7918899299569414
3,ego,50,0,0,1,0,1.1209507412361526,0,51.86375670212213,31.634384226795344,0.3900483451577478
3,ego,53,0,0,1,0,1.0137101197133092,0,51.86375670212213,30.500062253490558,0.41191953315941393
3,ego,42,0,0,1,0,1.246541050495646,0,51.86375670212213,34.75002999460656,0.32997468358892185
3,ego,46,0,0,1,0,1.1239869553123396,0,51.86375670212213,27.074021916255536,0.47797800163697485
3,ego,60,0,0,1,0,1.275649885319204,0,51.86375670212213,34.5321877076322,0.3341749633377555
3,ego,55,0,0,1,0,1.1270130805617762,0,51.86375670212213,31.58325915833248,0.3910341022974879
3,ego,42,0,0,2,0,1.894435446120875,0,51.86375670212213,32.803179101845686,0.3675124752290945
3,ego,33,0,0,2,0,0.8373671185653149,0,51.86375670212213,39.77587524716824,0.2330699167123636
3,ego,49,0,0,2,0,1.2929746529129988,0,51.86375670212213,17.284110298533385,0.6667401014198772
3,ego,43,0,0,1,0,1.129144732380467,0,51.86375670212213,34.00661016694128,0.3443087749648144
3,ego,57,0,0,1,0,1.2094137378997332,0,51.86375670212213,27.945893219952698,0.46116720043133275
3,ego,41,0,0,1,0,0.9903453042441891,0,51.86375670212213,35.022659408925755,0.3247180374904713
3,ego,33,0,0,1,0,1.877099803587219,0,51.86375670212213,35.1827830862637,0.32163064684390463
3,ego,49,0,0,1,0,1.0357650484300727,0,51.86375670212213,10.552210416014553,0.796539797982224
3,ego,0,0,0,0,0,1.0568247715510162,0,51.86375670212213,8.312679873312554,0.839720830076846
3,ego,57,0,0,1,0,1.0692230629163078,0,51.86375670212213,12.792199715839157,0.753349920459662
3,ego,33,0,0,1,0,1.63997836131515,0,51.86375670212213,38.22916913603891,0.2628924018056202
3,ego,0,0,0,0,0,1.05630295653389,0,51.86375670212213,8.000293901694146,0.8457440337836769
3,ego,40,0,0,2,0,1.4350708153758631,0,51.86375670212213,17.03679970672273,0.6715085680242359
3,ego,43,0,0,1,0,0.9960220936987706,0,51.86375670212213,12.704460294588099,0.7550416494594525
3,ego,54,0,0,1,0,1.0907608715476014,0,51.86375670212213,9.28283534162452,0.8210149836437767
3,ego,71,0,0,1,0,1.0105149615849007,0,51.86375670212213,32.55250605311633,0.37234577433176247
3,ego,33,0,0,1,0,0.9107753543081494,0,51.86375670212213,39.70799534552941,0.23437872860635522
3,ego,81,0,0,1,0,1.2347152566409747,0,51.86375670212213,33.97521087436312,0.34491419375000765
3,ego,63,0,0,2,0,1.291409907512768,0,51.86375670212213,34.46763106241329,0.3354196985695222
3,ego,48,0,0,1,0,1.0437038335682807,0,51.86375670212213,7.8895059756754256,0.8478801676286475
3,ego,55,0,0,1,0,1.1306207411581357,0,51.86375670212213,29.149525418606146,0.43795962205311245
3,ego,39,0,0,2,0,1.4875521068971398,0,51.86375670212213,36.53288955737413,0.29559885591783014
3,ego,52,0,0,2,0,1.0776163061108013,0,51.86375670212213,8.819801997014928,0.829942862649322
3,ego,42,0,0,1,0,1.019130452123717,0,51.86375670212213,10.417446462484179,0.7991382205049963
3,ego,50,0,0,1,0,1.0916794974629551,0,51.86375670212213,11.227732754487846,0.7835148576109907
3,ego,51,0,0,1,0,1.0877788708675797,0,51.86375670212213,12.855842300588083,0.7521228094905426
3,ego,50,0,0,2,0,1.2087249511235176,0,51.86375670212213,21.947604304760937,0.5768219330732959
3,ego,55,0,0,1,0,1.0384855061183993,0,51.86375670212213,9.717869368626168,0.8126269675287803
3,ego,76,0,0,1,0,1.3180356041530867,0,51.86375670212213,34.71331201644359,0.3306826534796079
3,ego,47,0,0,2,0,1.2867464688179089,0,51.86375670212213,17.150969024367775,0.6693072365954161
3,ego,62,0,0,1,0,1.143573061097411,0,51.86375670212213,29.308572315530583,0.43489299311919394
3,ego,42,0,0,2,0,1.148395448651872,0,51.86375670212213,10.200186240691394,0.8033272772877629
3,ego,47,0,0,1,0,0.9370869908258284,0,51.86375670212213,32.55123969707701,0.37237019130654114
3,ego,54,0,0,1,0,1.2014912206205655,0,51.86375670212213,33.224451980728475,0.3593897917662988
3,ego,52,0,0,1,0,1.073139852652599,0,51.86375670212213,10.258012126583871,0.8022123197611688
3,ego,45,0,0,1,0,1.0603447134206583,0,51.86375670212213,35.143274362713136,0.32239242589854344
3,ego,0,0,0,0,0,1.056943878736122,0,51.86375670212213,8.115377889850535,0.8435250663298273
3,ego,51,0,0,1,0,1.3192346024719532,0,51.86375670212213,30.660831437643193,0.40881969631041726
3,ego,46,0,0,1,0,0.9890726126662208,0,51.86375670212213,32.938340098551286,0.36490639720274
3,car2,78,0,0,1,0,13.559256958524333,-14.921944103493441,48.82089843193428,45.33547198463317,0.07139209967961697
3,car2,33,0,1,2,0,2.2495304858705856,91.16923693003643,48.82089839194779,28.358240666092225,0.41913726293145287
3,car2,39,0,0,1,4,18.286284296091033,-33.0235350176832,48.82089839194779,69.55137628439579,0
3,car2,45,0,0,1,0,0.70130741671629,16.655939612977292,48.82089843193428,14.712580562004561,0.6986417490346531
3,car2,47,0,1,2,0,6.36616892749078,76.06869614978294,48.82089843193428,42.209791691074145,0.13541550756337045
3,car2,55,0,0,1,1,5.794978210132512,-9.383333501984222,48.82089843193428,23.15544634321959,0.5257062633637778
3,car2,87,0,0,1,1,10.41223259804353,5.469435539411452,48.82089845192753,56.822507463797166,0
3,car2,47,0,1,2,0,10.817085734118104,94.83357410059449,48.82089843193428,48.031596178415,0.016167302914749108
3,car2,85,0,1,1,0,1.725285748547846,105.10302918669092,48.82089843193428,30.105187919211094,0.38335448780846354
