velocity, actor, ttfc, ttg, collision_to_ego_times, collision_times, offlane_times, lateral_rmse, final_reward, initial_distance_to_end, end_distance_to_end, road_completion
3,ego,33,83,0,1,0,1.8368126071905806,0,46.42717374726331,337.5051916273071,0
3,ego,28,88,0,2,0,1.912105946625431,0,46.42717374726331,287.19152520856437,0
3,ego,61,0,0,1,0,1.6237493590165921,0,46.42717374726331,9.480369021190416,0.7958012892880596
3,ego,34,0,0,2,0,1.0836276663916573,0,46.42717374726331,17.239622456620076,0.6286738764141059
3,ego,32,83,0,2,0,1.899527199252592,0,46.42717374726331,300.62675992011816,0
3,ego,30,0,0,1,0,1.165687309876202,0,46.42717374726331,30.86096903013309,0.3352821949031042
3,ego,28,0,0,1,0,1.1136269898636106,0,46.42717374726331,32.01821633648909,0.3103561179324117
3,ego,32,0,0,2,0,1.1199257367519218,0,46.42717374726331,28.879997563094452,0.3779505571390331
3,ego,0,81,0,0,0,2.073415453662301,0,46.42717374726331,500.950213990499,0
3,ego,0,86,0,0,0,2.0358216008636347,0,46.42717374726331,489.92172657783277,0
3,ego,23,0,0,2,0,0.4111781054416212,0,46.42717374726331,34.74952798714959,0.2515260959817109
3,ego,26,0,0,2,0,0.7541338819758757,0,46.42717374726331,33.87370076302258,0.27039063485919607
3,ego,0,0,0,0,0,0.788465639661452,0,46.42717374726331,30.955163483441098,0.33325333021664333
3,ego,31,88,0,2,2,2.249614005602167,0,46.42717374726331,866.4669224925395,0
3,ego,36,0,0,2,0,1.337601866026272,0,46.42717374726331,25.94205800521849,0.4412311603019413
3,ego,47,0,0,2,0,1.3600754987468706,0,46.42717374726331,23.214868863148176,0.4999723870868492
3,ego,31,0,0,2,0,0.7580115648376647,0,46.42717374726331,30.303940654423737,0.3472800903326572
3,ego,27,93,0,2,0,2.073745515236651,0,46.42717374726331,1000.4182754585569,0
3,ego,30,0,0,2,0,0.9155405982527176,0,46.42717374726331,31.381040919971984,0.3240803092860727
3,ego,30,0,0,2,0,0.750041349981885,0,46.42717374726331,30.963424329952737,0.3330753989353508
3,ego,29,0,0,2,0,1.1264152389127606,0,46.42717374726331,32.55170415523003,0.2988652651476806
3,ego,31,0,0,3,0,0.7410875581529182,0,46.42717374726331,29.48799487579928,0.364854836171511
3,ego,94,90,0,1,1,2.2034544239169036,0,46.42717374726331,572.8608601722658,0
3,ego,29,0,0,1,0,0.38356373222943013,0,46.42717374726331,30.62823070240706,0.3402951713335239
3,ego,55,0,0,1,0,3.06248141637836,0,46.42717374726331,15.17164731825141,0.673216220292847
3,ego,34,81,0,1,0,2.058240078113854,0,46.42717374726331,647.2212945354811,0
3,ego,0,91,0,0,0,1.7398605290059337,0,46.42717374726331,340.19409413555746,0
3,ego,32,0,0,2,0,1.0047684977294107,0,46.42717374726331,28.827951599068847,0.3790715808806231
3,ego,31,0,0,2,0,1.4907592573142936,0,46.42717374726331,19.77528312096627,0.5740580025694124
3,ego,0,89,0,0,0,2.129501135417504,0,46.42717374726331,696.9569418652524,0
3,ego,0,94,0,0,0,1.9865617908130053,0,46.42717374726331,825.4458349633362,0
3,ego,36,0,0,1,0,1.573775278942272,0,46.42717374726331,30.414986824833985,0.3448882546586885
3,ego,33,0,0,1,0,0.949256710562297,0,46.42717374726331,28.18492251062169,0.39292185511759536
3,ego,25,0,0,2,0,1.3346402842433003,0,46.42717374726331,19.504627070257317,0.5798876930042067
3,ego,26,0,0,1,0,1.7405894991320812,0,46.42717374726331,0.9311931818992698,0.9799429276705831
3,ego,71,0,0,1,0,1.777766446863611,0,46.42717374726331,7.783318934061124,0.8323542377050269
3,ego,37,92,0,1,0,2.042509992592397,0,46.42717374726331,966.0854466026375,0
3,ego,32,0,0,1,0,2.30134558754544,0,46.42717374726331,11.816567845475035,0.7454816459472385
3,ego,59,0,0,1,2,1.7395173634894425,0,46.42717374726331,8.394405033567905,0.819191987018966
3,ego,32,95,0,2,0,1.9874489374238307,0,46.42717374726331,153.80613587684965,0
3,ego,33,0,0,1,0,1.865212051683147,0,46.42717374726331,3.4580996576673604,0.9255156112561945
3,ego,35,81,0,1,0,1.702923537950358,0,46.42717374726331,135.5181887443871,0
3,ego,0,95,0,0,0,1.96349564020984,0,46.42717374726331,291.11260593958315,0
3,ego,37,0,0,1,0,1.7684535212437704,0,46.42717374726331,5.039689561019227,0.8914495724324314
3,ego,0,0,0,0,0,2.2360501502502523,0,46.42717374726331,10.989818923478069,0.763289081878996
3,ego,0,80,0,0,0,1.7038048697988846,0,46.42717374726331,254.6784574474555,0
3,ego,0,91,0,0,0,1.8074116210529643,0,46.42717374726331,558.3945097597439,0
3,ego,30,0,0,1,0,1.2898805567006697,0,46.42717374726331,30.69141243813539,0.3389342929808532
3,ego,0,80,0,0,0,1.7166475118979434,0,46.42717374726331,240.6111701560991,0
3,ego,0,81,0,0,0,1.6874740480871755,0,46.42717374726331,626.6990791957268,0
3,ego,30,0,0,1,0,1.1455048798683662,0,46.42717374726331,31.605631982191785,0.31924281770318175
3,ego,0,82,0,0,0,2.1281925872775713,0,46.42717374726331,581.28640783225,0
3,ego,31,0,0,2,0,0.9370406186492366,0,46.42717374726331,30.778868372699257,0.337050569990521
3,ego,33,0,0,1,0,1.3811523933920826,0,46.42717374726331,29.207893632375658,0.3708879676506834
3,ego,36,0,0,1,0,0.6099253273391823,0,46.42717374726331,29.565818897114525,0.36317857601966763
3,ego,42,0,0,1,0,1.2913652088197085,0,46.42717374726331,29.05102431272988,0.3742667931742815
3,ego,0,81,0,0,0,2.104499311276814,0,46.42717374726331,1038.9178827186793,0
3,ego,0,80,0,0,0,2.088376163308778,0,46.42717374726331,692.9804809477139,0
3,ego,30,82,0,1,0,1.6492731588432712,0,46.42717374726331,434.81260455951605,0
3,ego,28,88,0,1,0,1.9405888113787688,0,46.42717374726331,80.06846424819062,0
3,ego,38,87,0,1,1,2.320957626723364,0,46.42717374726331,129.55076307642543,0
3,ego,0,81,0,0,0,1.6964958839219282,0,46.42717374726331,65.27225880862173,0
3,ego,31,83,0,2,2,1.679138755384401,0,46.42717374726331,420.6274502356719,0
3,ego,36,89,0,1,0,1.792620949982396,0,46.42717374726331,311.2579311980427,0
3,ego,56,93,0,2,0,2.020324370893252,0,46.42717374726331,504.5057972920089,0
3,ego,35,0,0,1,0,1.2157576336803728,0,46.42717374726331,28.337048114748285,0.3896452050041354
3,ego,32,0,0,1,0,1.6658097649588102,0,46.42717374726331,29.43716648857433,0.3659496343925193
3,ego,28,0,0,2,0,0.903458422407201,0,46.42717374726331,30.126522201109356,0.35110152590571614
3,ego,26,0,0,2,0,0.3750976034137142,0,46.42717374726331,32.81301557314071,0.2932368497861686
3,ego,31,0,0,2,0,1.6816401713469726,0,46.42717374726331,29.931471414747296,0.3553027462389603
3,ego,25,0,0,2,0,1.0716521382296873,0,46.42717374726331,34.27305571693512,0.2617888845978833
3,ego,0,88,0,0,0,2.0955153462584493,0,46.42717374726331,616.461904712342,0
3,ego,30,0,0,1,0,1.1346941700953626,0,46.42717374726331,30.315000864246716,0.34704186325721237
3,ego,39,0,0,1,0,1.0852482117989068,0,46.42717374726331,29.239769281389634,0.3702013945418507
3,ego,25,96,0,1,0,1.929348551570964,0,46.42717374726331,495.79789262895963,0
3,ego,39,89,0,1,0,1.8275736700143996,0,46.42717374726331,552.3996534812621,0
3,ego,34,83,0,1,0,2.0589354357726557,0,46.42717374726331,307.31182556793703,0
3,ego,29,0,0,1,0,0.9983535824300596,0,46.42717374726331,31.965278584775703,0.31149634998706066
3,ego,31,0,0,1,0,2.1123603812366216,0,46.42717374726331,8.732726423777835,0.8119048453968708
3,ego,61,86,0,1,0,1.9969496733418226,0,46.42717374726331,271.2730399140335,0
3,ego,30,0,0,1,0,0.7004682073655558,0,46.42717374726331,30.51225917822554,0.34279309474391356
3,ego,24,0,0,2,0,1.1524492913999604,0,46.42717374726331,28.14800192758772,0.3937170916149741
3,ego,35,83,0,1,0,1.6124750408580126,0,46.42717374726331,245.38981091902613,0
3,ego,35,89,0,1,0,1.7561999771927654,0,46.42717374726331,269.83631262579604,0
3,ego,32,0,0,1,0,2.1809529574022295,0,46.42717374726331,13.34656421912774,0.712526885832363
3,ego,0,0,0,0,0,1.1506845173489455,0,46.42717374726331,28.485334924655994,0.38645123910143064
