1,-0.2907262911607056
2,-10.210916822911559
3,-39.08015459234643
4,1.527313951391263
5,-21.91499085785674
6,-17.667250965052048
7,-27.416170748300765
8,-8.167932289784815
9,95.93068596486943
10,35.422286671268424
11,41.25850780849312
12,91.37553811606962
13,-0.8862912905095541
14,13.001261582574944
15,139.57238740201717
16,11.130399874216293
17,33.71656962512938
18,5.546415773414658
19,16.007891180690912
20,127.64260200231449
21,41.11270000153327
22,-14.226201790704257
23,-10.970399420919575
24,17.071755505588115
25,42.99182013913365
26,6.268276137984978
27,-15.141964873181543
28,-34.65952091031058
29,19.90510559327246
30,15.986500470432293
31,40.984626028500195
32,118.2788188748204
33,115.98265491788882
34,-1.2231533723228178
35,21.684097830474457
36,5.3478706169243235
37,-19.29439237806457
38,40.657692567890216
39,3.896974721404993
40,-10.435465451049748
41,18.96355085311511
42,9.614643422730856
43,24.673490635139125
44,11.635158015111497
45,-3.6535399647846107
46,-3.1674935714472277
47,25.22004986377452
48,101.00316990032792
49,103.97432306974673
50,20.428273319825955
51,42.07203116007822
52,-12.16055432108151
53,27.805206818439476
54,15.11658287555196
55,-6.718801188350718
56,21.240120907563266
57,23.318919637164623
58,-39.855044601870475
59,38.30680802991749
60,35.73427452790342
61,20.086868696532157
62,5.932652688471443
63,10.634133367220674
64,38.344299025217
65,-11.086125644687105
66,-3.349893919644665
67,6.0092873462723215
68,38.2501820248557
69,25.160067205492727
70,-12.769452120965301
71,10.237994453983605
72,42.058032474124474
73,114.57847496979743
74,47.32258815829279
75,42.927289042271724
76,10.715042695935216
77,3.8281267335731197
78,19.45433841862831
79,42.983229343438474
80,43.3891661431753
81,-45.26662561207439
82,108.17923538738647
83,126.54960520935253
84,16.914586724028634
85,-8.79087345005064
86,121.10282095530842
87,27.12936172223052
88,97.96637997175652
89,-39.76164253085933
90,111.57311802094378
91,-19.095778139640714
92,23.898728767657808
93,1.8106696814873473
94,23.9586416287139
95,117.1215836563845
96,4.2291764581363775
97,27.106432626159787
98,25.748172762466204
99,-44.99269283523159
100,-13.638812048935174
101,39.81444590912413
102,42.27294280522939
103,37.45442485826764
104,12.754334941823526
105,-12.273107682033363
106,19.892181262094603
107,-9.668931154332979
108,13.150768406021434
109,101.60154222501171
110,-4.661832130089169
111,7.409690163639748
112,-25.20695292319295
113,-35.213941124911955
114,87.24061477217067
115,0.3325571513780421
116,-45.79935967712213
117,8.946920611655212
118,129.37898478777745
119,-4.4492676739651005
120,17.540322959984234
