episode,cummulate_reward
283,-91.76058683519813
284,-25.94085541736207
285,56.75454541932923
286,156.64919701057062
287,6.030825582873536
288,-92.20495401054092
289,53.068502703159524
290,59.98007027060586
291,-156.79349789376903
292,13.620772515297322
293,27.914888806549136
294,206.17050157761048
295,-60.78682681357482
296,-57.44221758105523
297,-27.615509654672735
298,45.657406493422314
299,34.99257340260613
300,75.66698885495127
301,82.2895560667674
302,-110.43360173318449
303,8.19683352638949
304,5.642870366941111
305,118.62421687427536
306,55.86726968896494
307,-56.024283564670604
308,-85.15224656951209
309,-28.0318311880825
310,-31.28212914175099
311,-140.59192463490365
312,-38.18968121447429
313,-4.289376787437533
314,188.74763803185908
315,-13.71710031388492
316,39.36359260829341
317,-116.26284598196688
318,-216.497006136131
319,-38.782536716707725
320,110.6481190274051
321,104.5889166689915
322,-30.508130954360524
323,-173.29370750224143
324,-70.79141238882298
325,-107.83942380922585
326,149.99973786166242
327,52.32969148054248
328,-109.6571576145736
329,25.10240338946039
330,35.46140233888028
331,-98.32729730951624
332,36.73473409853318
333,-18.390150074266927
334,142.88176544483522
335,-85.95395042731924
336,-104.88005481652212
337,-69.65492441503524
338,19.32144959432982
339,-49.43361204650071
340,-134.88725030036198
341,-70.3979542124533
342,12.56472382339845
343,123.04557858486154
344,-91.49640528884511
345,10.107215125728292
346,-150.22650611914426
347,-28.609420972061592
348,36.771627477156535
349,-90.1438894832806
350,-51.32405051320366
351,16.33207766782887
352,-64.57544078274148
353,51.72798483904314
354,-21.38489537536743
355,-194.39011521766827
356,36.83854172371322
357,114.89463637258929
358,-3.0215017098590238
359,16.058260890888025
360,40.7434855783177
361,-107.01045344454326
362,96.66599520615236
363,51.21969304002927
364,29.75779021122318
365,12.150741549534928
366,106.35261360292382
367,3.2115005265979804
368,242.86902286338739
369,-36.43922004436565
370,235.0367594245381
371,-58.60998053831798
372,24.312234866616727
373,45.739873958107616
374,-19.58166069944987
375,-82.88195779145789
376,221.26533671668517
377,-95.68171176014633
378,-40.4288069671707
379,-119.90023145623984
380,-24.087007645440334
381,143.4691760666643
382,-40.74727545361466
383,-2.0620804792568848
384,50.67533325728145
385,112.58402082539845
386,39.59793801663611
387,-100.68619243591505
388,40.110902923777395
389,-68.20202437372367
390,88.2184726659288
391,-51.26401570336772
392,54.50484934154995
393,129.9203870961964
394,74.75575561183507
395,-27.628405482208137
396,108.11006401804666
397,33.7770104810172
398,161.12611980159244
399,46.691351391234505
400,-160.7635039919155
401,257.13429696285425
402,6.88284114812447
403,-14.369111425994745
404,-42.15815361906202
405,65.68663919169664
406,-1.990538264115429
407,138.78887326132966
408,131.2023800891269
409,70.97457663076283
410,45.72130485906017
411,10.445389159379111
412,124.71086560692588
413,-2.9713191724572683
414,58.418447363910815
415,31.787783251705726
416,107.59081229979516
417,15.72286744352548
418,194.28417433220488
419,-88.30160484298679
420,-78.43832096938183
421,20.777414046356267
422,-66.95162082608725
423,16.872460542058896
424,-9.477464432148912
425,-91.33450795855643
426,13.056685681706007
427,98.17982988110224
428,202.55073717049686
429,181.9215505070329
430,-61.39895249860915
431,-70.05992817843561
432,-144.8407581934482
433,-88.54233194759854
434,-139.87185733396265
435,-99.683648462701
436,28.796180861832134
437,-57.87495067185951
438,147.03129234675225
439,20.358989745289566
440,19.92021729119849
441,24.56974951797263
442,4.912379654261947
443,-23.749708242991982
444,24.317406763582
445,49.50216750064345
446,-78.38224979039808
447,47.57529259543956
448,-24.543663208841956
449,98.11154867922696
450,-27.539634203556105
451,-120.43489886856204
452,117.41518491001936
453,-192.87078111254726
454,-109.716813734402
455,4.871078437310814
456,-73.89826530352745
457,31.46774982105812
458,-105.58436866357363
459,46.24238827392198
460,-9.497982680189843
461,155.04542281638913
462,-119.59082481406986
463,-96.8668671587829
464,-141.4123619714511
465,135.6531039763226
466,34.51609910481978
467,-56.1099704612581
468,-10.209129263336592
469,-126.48858428855219
470,-6.949563287258105
471,114.29023245471473
472,-37.12448469764752
473,85.26625701534914
474,-59.257608459697806
475,-109.58456103524183
476,136.00842104342928
477,-14.064206313900876
478,64.64072659230442
479,83.42956066722002
480,-102.54919511463387
481,-90.82135233958556
482,-39.8982610233814
483,95.45002330057018
484,-125.2336548505499
485,-75.61631159988661
486,-47.25682663648426
487,135.0729263292621
488,10.856636791832187
489,96.06025381740551
490,55.764233705082255
491,-70.20891032675081
492,-32.523853277911165
493,122.76390915991422
494,-25.389973043732
495,-7.5176792143642714
496,128.64686955110963
497,-101.64114571845458
498,231.8266226209962
499,32.32574618882974
500,88.36336320301476
501,103.9567572045661
502,118.55660253106302
503,129.52563631641993
504,235.82126683230126
505,-105.33543899714144
506,-150.99941781122936
507,-37.34206514236711
508,130.97438986575622
509,112.45939522549838
510,-107.83477576185967
511,67.55242751609765
512,-16.537375490187088
513,-18.365969339017255
514,-104.6431834598628
515,-77.19261902902417
516,100.34518856979255
517,110.27298175305566
518,5.147371748652425
519,-100.39963362808926
520,103.96330475061048
521,-48.02465733481213
522,125.46685861706865
523,158.681854245509
524,-34.25949048613097
525,-118.61897498830184
526,152.9747627178532
527,-121.85876147704171
528,-58.337211492161686
529,147.88792957066582
530,-8.563959831720453
531,65.96906195943038
532,-15.14806219556425
533,19.33563277821718
534,88.05916256656712
535,-8.883260059357902
536,-42.70569837600955
537,39.67049542029074
538,164.62379044411506
539,151.8537142099861
540,-37.806212824730366
541,-102.73630969267154
542,80.36164163813908
543,-51.68910452436252
544,35.67413408421013
545,-18.003669922189133
546,116.94195920710607
547,200.52147630871815
548,-118.69669563014895
549,15.44466004476925
550,-52.09900939803956
551,-3.124153455299364
552,-132.99032116062864
553,108.70040888621892
554,-103.6884288576771
555,-34.607496562342035
556,27.940559991220226
557,-0.35807189362926906
558,31.019382221839187
559,172.88006599762488
560,49.46917213601378
561,102.84599894742979
562,23.42301892709604
563,-46.691532331039184
564,-77.42480274803219
565,-14.137843243261628
566,142.0194615458935
567,97.79023521176052
568,-1.9705678533736446
569,81.692613981511
570,17.204000870124993
571,11.87148963303205
572,-69.89920771061333
573,263.21325490956366
574,64.8084190440925
575,-89.730316179906
576,93.58380147373343
577,-83.00426821150387
578,-75.94679379461115
579,74.51694080928522
580,62.690566075512706
581,294.5424111988596
582,-48.59301663502296
583,11.056523110846896
584,-132.64866087931568
585,110.08129074238921
586,-84.07766944236326
587,61.712100948549974
588,4.830724709897042
589,73.65735481784803
590,-18.970000001129108
591,-13.94615086961926
592,51.609078717011144
593,-14.742107017264757
594,1.1323994596948381
595,73.08511648698776
596,-42.85057352999094
597,159.3566260091245
598,22.54202758850927
599,161.70871713095204
600,29.58473619923273
601,-117.7195305848729
602,-43.568896464746615
603,74.75715296776886
604,43.53749654346746
605,217.51386044972452
606,-34.28231729977052
607,-38.87358306262563
608,-120.41973744177594
609,-32.659666701425095
610,35.9491834017524
611,-50.38431576497057
612,1.3406432332354115
613,24.54185585202046
614,74.44300566199817
615,-78.52362455110301
616,-57.365468943012395
617,-9.544569074248226
618,-15.988427710900499
619,-139.91895434176118
620,-22.21221084762669
621,-31.189964929715316
622,15.08454528169193
623,154.2511500999194
624,-92.8847602238503
625,-53.304136242611236
626,47.40587086533162
627,-24.328728372923713
628,-86.03698384969738
629,-30.336807091253526
630,-86.69968740376021
631,-27.265287265502273
632,15.417869031903061
633,277.27761842312424
634,74.6493988059044
635,47.795842102735556
636,-123.3814270197678
637,116.98089148415508
638,-84.65542904536352
639,-16.653569557903314
640,-10.035138294055763
641,-46.56343157426257
642,34.23501262140063
643,-31.15574260793218
644,-29.53942693940201
645,162.20580677850347
646,40.085169613418955
647,172.22755218518617
648,129.94689111135034
649,0.16714361787026633
650,287.00372545957714
651,-45.764712648359854
652,-104.56365643931514
653,140.1918302176507
654,-70.25236392836051
655,176.3847545154465
656,-40.34074908095833
657,56.31612838317762
658,109.92175133124846
659,19.35002692198603
660,56.350074113032804
661,54.3758015303135
662,-30.41959700123438
663,158.72628307823368
664,140.90871805953626
665,-53.527938327621214
666,-33.25608532465974
667,152.68880528231404
668,99.95698112418782
669,96.60819752452188
670,-2.5797823043325963
671,149.86184354566743
672,113.25499092348332
673,-12.89521485471495
674,-92.68711747302396
675,29.576310416559018
676,-53.03383929746045
677,22.554560729196268
678,-38.867366240478866
679,-68.28329393647795
680,-111.38666098361222
681,56.0142277924391
682,-111.48825141936572
683,101.13467371310935
684,18.165310177240386
685,30.281841863093458
686,32.97665806457174
687,71.54665354554405
688,-80.59088556586609
689,-50.02311288292557
690,15.966981877260217
691,61.7959395010782
692,-22.753207890017897
693,61.2673931274907
694,179.51205190688393
695,-49.63054760447118
696,148.3170845386586
697,46.47265367761882
698,-21.888450622932787
699,-12.827306610156992
700,-53.38259584655679
701,68.72745365289711
702,-104.73915193210645
703,-0.2882602686314115
704,67.6637742825608
705,165.55962609267843
706,42.1108905328651
707,104.14295704734201
708,42.59032510654442
709,-123.84069268392352
710,58.327697152090494
711,55.437298748180496
712,19.65179005025624
713,-23.02901821050622
714,-85.08734464261411
715,62.47377814099213
716,-34.98628283388274
717,-24.62908482710945
718,-124.9351929424367
719,66.15661626199733
720,148.28728052581857
721,120.06782875119755
722,27.612834965690954
723,237.2412402033358
724,56.54025085472976
725,41.789805966244394
726,-94.27706773512129
727,73.21817615703547
728,42.232984352914805
729,-35.58736040515824
730,61.470190712165454
731,-64.84519932966214
732,-132.8831934424635
733,-61.80130923054223
734,-69.53612330954027
735,41.34357887517383
736,38.257782377249924
737,-123.36258505356624
738,-122.79119581778599
739,52.57140756902453
740,-29.501484569446546
741,72.85923064927246
742,-80.19760484077253
743,24.118632551845764
744,129.83839516241014
745,-103.4950977350671
746,-41.17613838432535
747,-115.18744013820105
748,-45.21936194428519
749,125.55775732280907
750,21.993269214700135
751,-33.40069431253276
752,51.379506202372326
753,-32.42359720338374
754,90.93648536143972
755,-71.58262010887856
756,-154.07877323304393
757,175.79086008664487
758,-166.61847214459272
759,258.6890081600694
760,130.75595920462789
761,57.01259151729815
762,-187.48475943030184
763,72.61549924473883
764,91.51211907817003
765,8.27337916497001
766,233.5305726350287
767,19.450964577301633
768,121.61860579669161
769,-10.593668232773439
770,51.205879829486115
771,-46.98716961906151
772,-57.6149271873099
773,-67.53604149358722
774,-124.44458921523974
775,150.1058251191784
776,-9.222309770128327
777,35.35666137833758
778,83.15239063510393
779,83.63424841214953
780,80.47104682544948
781,118.59821201108399
782,153.0329711446328
783,82.21066657997157
784,181.00947614510056
785,193.50300381147377
786,285.20388583619194
787,140.6359234340806
788,-26.10701729283434
789,-64.3798028963169
790,-21.83734130010096
791,141.17554771792146
792,1.1493144804056925
793,-123.1310937013026
794,141.60544713896772
795,-49.58972916985714
796,-85.29079071559188
797,-34.06840709365602
798,24.19904858439947
799,-4.555509431607433
800,247.4919895049416
801,-30.813189355798396
802,125.99770193547788
803,-160.98067083380474
804,-56.16199110750014
805,-2.9506014401594864
806,92.60214875685256
807,101.3236722311745
808,48.20323743614291
809,206.80185742984312
810,84.98931840827413
811,153.54180309663505
812,30.48015482958285
813,-62.21460896217535
814,-99.34952923516154
815,87.58629584226716
816,23.523678549421724
817,56.298376678995254
818,187.1260628104715
819,233.68424970257539
820,46.20098850457905
821,-94.52392597801125
822,54.83573089859761
823,-38.64994434140573
824,45.565441521405745
825,-148.73654705152364
826,2.4499443348628827
827,-175.44844527618415
828,120.08477437070685
829,251.15730216905501
830,21.53334188019462
831,20.710765823259642
832,48.10340729201705
833,-55.27729445720824
834,84.19037314315288
835,27.78093981650354
836,-58.068406413298945
837,-1.812291965502915
838,88.53199708393463
839,40.98873247375309
840,40.337852584779284
841,80.5157658378759
842,-112.01124073044578
843,38.07603246679045
844,11.664787606012553
845,-75.9155214435971
846,-7.568091436087592
847,28.874590617566042
848,-70.97382965224239
849,161.81849847151128
850,19.93594668173749
851,-90.96175511114348
852,-116.66561615939104
853,-7.918576361650253
854,46.671001075966146
855,68.89550600007045
856,-17.1279801624273
857,-8.62954983834031
858,-44.60968762419246
859,-26.289055098740796
860,149.30118643880252
861,-42.05187877147371
862,30.54191655613606
863,150.5974619606759
864,5.620399955815806
865,158.32941943169877
866,-9.372922832567646
867,-109.8442872790944
868,43.70435466011331
869,-90.35683512432294
870,137.7816130688915
871,-68.15595623352137
872,-153.23060674684842
873,247.10127314156426
874,-96.15377638312059
875,231.36940090119032
876,160.24467945439113
877,107.77451470350572
878,92.43112880513658
879,-2.938940998622847
880,35.2075601371578
881,47.588921165177545
882,49.480297061727924
883,-69.80982918557045
884,145.68638183831555
885,-107.39378056509071
886,38.15997320745296
887,-188.47133519973306
888,48.35908494361062
889,-157.5290736766351
890,34.78850922150377
891,238.5237734394609
892,155.03135437457507
893,33.5936157233571
894,18.45723349441283
895,190.48671331509402
896,40.803712462639545
897,62.56634194977593
898,145.9330952657303
899,26.33107334302448
900,73.90313063390369
901,90.44783138436914
902,-57.05149363935391
903,35.48792694283884
904,129.868564846671
905,119.10264376341819
906,145.31218678347608
907,121.84603182768731
908,-45.397332134862836
909,121.49984375136293
910,104.4304069535846
911,3.8180681626127893
912,282.18861564882326
913,27.919618133478053
914,-132.06141001696116
915,-90.40173008029002
916,153.93603893489885
917,21.993895458231258
918,-60.02217504763827
919,27.690138080614393
920,-18.283583506925822
921,-31.652658088333084
922,-197.84079447988816
923,13.09542453617572
924,-105.49420795344605
925,-17.15301344054567
926,-73.54100541237537
927,-1.6567197314972901
928,-119.52834875475736
929,103.10301385565293
930,53.82088438501925
931,50.52261062013269
932,94.17093649881716
933,-67.14168927329064
934,130.2868275138191
935,137.91645493607186
936,153.06550531690465
937,68.92062677146023
938,75.23489535327035
939,173.64996667745868
940,2.448580223327376
941,190.78930497247723
942,240.99387235546627
943,-63.85500558681399
944,1.9747409650471326
945,86.66407675853787
946,-27.326935544430356
947,31.687110453391135
948,-23.609267417794708
949,154.67572585367324
950,-21.309475779211834
951,-54.344840383898614
952,126.43327954152672
953,64.6120126686164
954,98.20177361655217
955,37.441853034281024
956,-16.653872074446735
957,-95.61735278666433
958,146.46310119371444
959,3.358716299543623
960,175.86469248950317
961,20.692417006523996
962,98.21946492046595
963,66.05081594023133
964,91.21436628470641
965,64.94538400948844
966,110.389315280314
967,-102.47496588425379
968,-17.619629402304973
969,18.832650573667635
970,-77.79610598094624
971,-81.27449711463713
972,170.35879206792885
973,14.204389276311211
974,-166.90627385123017
975,55.30109796294318
976,-74.50307995059471
977,245.92176593758774
978,-27.58629890607636
979,163.13144542067238
980,139.63553766442243
981,19.2766669692988
982,-29.043701152191385
983,-40.37070681925587
984,-138.76319401468163
985,72.37673865640093
986,53.32120291037235
987,-108.99488059848203
988,-22.18366366393244
989,-0.516670207910181
990,26.399449780131935
991,-30.11214002070868
992,-90.70040760713694
993,-85.080549123257
994,6.3828254913075
995,40.90817552878329
996,44.448079386926096
997,-88.52756682689382
998,-0.7596652929676257
999,97.9277067990252
1000,-43.274143412412556
1001,-87.06723292162647
1002,141.84455122048232
1003,-19.116097182560715
1004,-46.54802134199802
1005,-64.10851228440978
1006,95.3773796413788
1007,-92.09591041587785
1008,-66.59183982532667
1009,15.744587455866366
1010,177.9374093578604
1011,281.2650028683525
1012,146.08474086728705
1013,83.0085057206818
1014,137.82402375861574
1015,63.15923441875387
1016,-24.78467171561931
1017,-101.05947694881628
1018,10.89694216456948
1019,-28.54336750083148
1020,15.484024698540942
1021,76.43647108128425
1022,-128.52851345202615
1023,-2.0827985590520086
1024,-97.4837244989607
1025,-141.2036207691124
1026,-3.6442571626933997
1027,56.01211523938136
1028,80.49318057980514
1029,89.86786475588721
1030,147.85162514432903
1031,-100.947924153747
1032,65.97256003532576
1033,63.19651569714195
1034,58.407278742955555
1035,-168.20612709923356
1036,16.086687897590032
1037,83.22463593184355
1038,61.22120651053283
1039,64.43570580430685
1040,45.30180869971947
1041,-79.11032692872294
1042,210.66970405979805
1043,100.8997782779255
1044,42.33345742494427
1045,-39.95375372595776
1046,-29.207075372538938
1047,25.130862917113816
1048,15.597751247762695
1049,84.53366041486471
1050,-20.270168607752822
1051,-21.976545563836012
1052,44.543897039813146
1053,-77.94495418423983
1054,-33.90119371485427
1055,46.076477001358455
1056,35.632901823080346
1057,16.248844841728662
1058,66.68251451278772
1059,-53.25137583523181
1060,4.954725546016519
1061,-110.53293601073216
1062,-18.662492429709815
1063,-10.570728603337542
1064,-105.64506286016575
1065,-26.90261677508584
1066,-114.37995279704171
1067,-133.6906207604401
1068,26.282651931327614
1069,20.300841080982792
1070,17.327776429169944
1071,30.116593710732587
1072,-121.05425880914692
1073,20.761205676792486
1074,157.0861854556373
1075,146.63177475028056
1076,46.10224992971591
1077,51.0190048024337
1078,-91.52892481301038
1079,7.0259147082104505
1080,39.14197153989609
1081,41.34804424455034
1082,145.4538288078556
1083,-124.74941609408867
1084,32.389591907028155
1085,103.18292460405482
1086,55.291431051790155
1087,-19.478782705100926
1088,-16.243098254674255
1089,-30.20126956319733
1090,-49.701857662142245
1091,20.098838042013437
1092,-33.06237322258009
1093,176.77797814657373
1094,262.32107473205593
1095,-0.09194500972519748
1096,-72.57211146106201
1097,38.83229576235712
1098,-94.69667497603216
1099,172.80634047406315
1100,21.179993295567623
1101,33.8684203302243
1102,-71.1081859768702
1103,163.75232591104276
1104,78.12401095520936
1105,-118.12628222695707
1106,66.35466695628175
1107,147.29257550085845
1108,-134.40975717203503
1109,-20.520458294500482
1110,144.7255766294997
1111,-169.23392404577078
1112,119.25952869096042
1113,43.99341771954987
1114,3.7003156902205347
1115,58.06307891073599
1116,-53.396909522545855
1117,-46.602626260058784
1118,-13.019958642983678
1119,65.54080595391534
1120,-23.535850040809912
1121,-67.00419167368972
1122,-16.25308609067615
1123,-20.303410788163653
1124,47.90178700042947
1125,-51.79435563265163
1126,122.39373078995368
1127,-171.97880005025843
1128,-96.88320820073142
1129,62.99214135071661
1130,-59.65739396336804
1131,-43.233889338762395
1132,-113.87120213175466
1133,78.07731759870383
1134,-48.44877590195607
1135,-70.66469548865749
1136,159.08586606376696
1137,88.00469937416105
1138,25.450002691805743
1139,-125.35249881448674
1140,51.29348895718524
1141,95.69900653893187
1142,114.02880896095118
1143,-95.10036811172282
1144,92.32043006418589
1145,109.6236146868646
1146,-141.63568683165647
1147,-225.21394838757448
1148,114.61092147307806
1149,44.75758624432447
1150,-23.00512764009351
1151,-40.53340954267264
1152,-49.00381259334952
1153,1.5177088243475652
1154,-24.717561411268647
1155,-95.39180574705068
1156,-118.59801055777217
1157,47.81070053924013
1158,197.02275945374387
1159,-47.14198191481317
1160,-3.1285121911669513
1161,280.79274271327273
1162,-51.948914724303
1163,165.75546346375955
1164,19.952454764187735
1165,77.1328351603619
1166,-171.56128363634636
1167,-79.45671775038484
1168,-97.68615505014122
1169,-30.525523904728516
1170,144.07414740489298
1171,-104.28489055560375
1172,148.21762024446116
1173,81.7128353468341
1174,237.72741267162144
1175,-45.90330497637055
1176,6.152903237028244
1177,44.67543133908849
1178,-79.58522899209845
1179,10.6602123001812
1180,-35.798186377022326
1181,51.99428907229792
1182,-12.21763354455424
1183,-53.506144775672425
1184,-66.21160388789097
1185,-2.444441141023212
1186,62.469642476579175
1187,6.143501129860549
1188,-96.83087244691873
1189,104.5940814358544
1190,174.3944263045181
1191,58.785197262430245
1192,-51.818165370218615
1193,-10.01305416512021
1194,185.65235960908626
1195,106.09354756649384
1196,-8.35113262093479
1197,112.15037553615318
1198,-0.8789216691541331
1199,-31.9739698767118
1200,164.46704901947857
1201,38.63868659259451
1202,-31.004778744558674
1203,42.284412589673224
1204,-4.869715386277605
1205,125.93770937710632
1206,22.8828716952165
1207,-115.38959543232164
1208,251.53594023271083
1209,-131.17441627176078
1210,-39.33501744219393
1211,-54.337484785429666
1212,-104.12475216868108
1213,101.82743541018486
1214,118.61673262208132
1215,138.39442305081133
1216,-144.8993555297382
1217,-61.604102074498414
1218,-12.580900414598283
1219,236.42563688975204
1220,122.32960241293867
1221,-126.38959244643839
1222,31.995642694969206
1223,2.5839174556694324
1224,102.63942880705244
1225,26.16235214587943
1226,6.194470040874084
1227,-75.37315505769388
1228,222.1353661958345
1229,103.4444098705562
1230,-181.1729741611693
1231,-62.80278007036594
1232,-173.34336735233512
1233,-29.463089709091513
1234,57.22372467465544
1235,-17.48697962265627
1236,38.53938964394426
1237,46.21372109523518
1238,-27.880720103397614
1239,-31.776551549553943
1240,38.71422334813358
1241,2.4605391875727562
1242,-93.57458552827669
1243,48.564913712655255
1244,-110.1463131817696
1245,-23.099550350401508
1246,-103.99557840691226
1247,-94.70739341818756
1248,-28.945995473320735
1249,1.5353985861966137
1250,-128.39438872822473
1251,-70.7124850812078
1252,-122.51484728966366
1253,-49.21361142445983
1254,-52.76512613285993
1255,103.85413730058293
1256,42.8642573034386
1257,-48.14424612571709
1258,-104.77754294522128
1259,17.78999693000226
1260,-37.88847746116434
1261,-44.21234639129598
1262,-81.39602410605141
1263,-20.998052690667507
1264,2.909766907019744
1265,34.515645177691525
1266,-35.230821568174235
1267,222.4296591023684
1268,-84.54570222486129
1269,109.62184825555383
1270,-27.28355645285998
1271,128.93918792457586
1272,-70.12343388661505
1273,69.4453062168301
1274,126.13670334870547
1275,155.2251836736652
1276,107.15535039714467
1277,20.895818106623175
1278,5.819157345905701
1279,-73.35131142453652
1280,-7.599072921743264
1281,26.533387329107782
1282,190.50464995326033
1283,44.46909605865585
1284,64.4107918936728
1285,62.967422069025694
1286,-140.45585468567805
1287,-7.356093659515565
1288,-25.687439835176754
1289,159.95859665940935
1290,137.24959809234616
1291,39.877352049216256
1292,14.95486998053535
1293,-117.72707865215399
1294,42.46700715798292
1295,125.46155209868665
1296,62.85188568487076
1297,-2.6064592724568794
1298,-8.69618345587024
1299,-103.47398882292002
1300,-27.095711557537552
1301,-32.16769519768971
1302,-205.63499473649773
1303,17.14667658134013
1304,95.6425529316767
