road_id,section_id,lane_id,start_x,start_y,start_z,end_x,end_y,end_z,lane_type,lane_width
3,0,2,-77.89340209960938,-10.42800521850586,-0.052992600947618484,-78.20570373535156,-124.93759155273438,-0.06209462508559227,Driving,3.5
3,0,3,-74.3934097290039,-10.43755054473877,-0.052992600947618484,-74.70571899414062,-124.94712829589844,-0.06209462508559227,Driving,3.5
3,0,3,-74.3934097290039,-10.43755054473877,-0.052992600947618484,-74.7057113647461,-124.94713592529297,-0.06209462508559227,Driving,3.5
6,0,-2,220.3202362060547,-5.189913749694824,0.0,164.5564727783203,-6.022889614105225,0.001464062836021185,Driving,3.5
6,0,-2,220.3202362060547,-5.189913749694824,0.0,164.55645751953125,-6.022890090942383,0.001464062836021185,Driving,3.5
6,0,-1,220.26795959472656,-1.690303921699524,0.0,164.50418090820312,-2.523280143737793,0.001464062836021185,Driving,3.5
6,0,4,164.3846893310547,5.475827217102051,0.001464062836021185,220.14846801757812,6.308804512023926,0.0,Driving,3.5
6,0,5,164.33241271972656,8.97543716430664,0.001464062836021185,220.09619140625,9.808414459228516,0.0,Driving,3.5
1017,0,-1,-65.04069519042969,-2.951787233352661,0.0,-97.68025970458984,-3.119616985321045,0.0,Driving,3.5
1354,0,1,240.15513610839844,80.82859802246094,0.08297956734895706,210.3955841064453,58.785736083984375,0.0,Driving,3.5
1691,0,2,-2.8686180114746094,-45.08832931518555,0.0,-3.90399432182312,-31.389389038085938,0.0,Driving,3.5
1691,0,3,-6.367552757263184,-45.17466735839844,0.0,-7.368023872375488,-31.889888763427734,0.0,Driving,3.5
1018,0,1,-97.69824981689453,0.3803365230560303,0.0,-65.05867767333984,0.5481665134429932,0.0,Driving,3.5
1426,0,2,240.15513610839844,80.82859802246094,0.08297956734895706,241.09388732910156,42.23001480102539,0.0,Driving,3.5
1426,0,3,243.65411376953125,80.9136962890625,0.08297956734895706,244.59286499023438,42.31511306762695,0.0,Driving,3.5
8,0,-2,64.6776123046875,-7.514839172363281,0.05704117566347122,46.54963302612305,-7.7856268882751465,0.007870085537433624,Driving,3.5
8,0,-1,64.62533569335938,-4.01522970199585,0.05704117566347122,46.49735641479492,-4.286017417907715,0.007870085537433624,Driving,3.5
8,0,4,46.37786865234375,3.713089942932129,0.007870085537433624,64.50585174560547,3.9838781356811523,0.05704117566347122,Driving,3.5
8,0,5,46.32559585571289,7.212699890136719,0.007870085537433624,64.45357513427734,7.483488082885742,0.05704117566347122,Driving,3.5
